Serial_number:,1072226,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,
LEVEL UNIT: ,ft,,,,,,,,,,
Offset: ,0.000000 ft,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,
TEMPERATURE UNIT: ,Deg C,,,,,,,,,,
CONDUCTIVITY UNIT:,µS/cm,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Date + Time,NOAA Precip (inch),LEVEL (ft.),WSE (ft. NAVD88),Depth from Surface (ft),TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (mS/cm),CONDUCTIVITY (S/m),NOTES
9/12/2020,6:45,9/12/2020 6:45,,0.765,6.665,2.935,21.4,1373,1.373,0.1373,
9/12/2020,7:00,9/12/2020 7:00,,0.775,6.675,2.925,21.4,1372,1.372,0.1372,
9/12/2020,7:15,9/12/2020 7:15,,0.777,6.677,2.923,21.4,1371,1.371,0.1371,
9/12/2020,7:30,9/12/2020 7:30,,0.777,6.677,2.923,21.4,1371,1.371,0.1371,
9/12/2020,7:45,9/12/2020 7:45,,0.77,6.67,2.93,21.4,1371,1.371,0.1371,
9/12/2020,8:00,9/12/2020 8:00,,0.764,6.664,2.936,21.4,1372,1.372,0.1372,
9/12/2020,8:15,9/12/2020 8:15,,0.778,6.678,2.922,21.4,1371,1.371,0.1371,
9/12/2020,8:30,9/12/2020 8:30,,0.785,6.685,2.915,21.4,1371,1.371,0.1371,
9/12/2020,8:45,9/12/2020 8:45,,0.775,6.675,2.925,21.4,1371,1.371,0.1371,
9/12/2020,9:00,9/12/2020 9:00,,0.781,6.681,2.919,21.4,1371,1.371,0.1371,
9/12/2020,9:15,9/12/2020 9:15,,0.782,6.682,2.918,21.4,1371,1.371,0.1371,
9/12/2020,9:30,9/12/2020 9:30,,0.784,6.684,2.916,21.4,1370,1.37,0.137,
9/12/2020,9:45,9/12/2020 9:45,,0.78,6.68,2.92,21.4,1371,1.371,0.1371,
9/12/2020,10:00,9/12/2020 10:00,,0.783,6.683,2.917,21.4,1371,1.371,0.1371,
9/12/2020,10:15,9/12/2020 10:15,,0.791,6.691,2.909,21.4,1371,1.371,0.1371,
9/12/2020,10:30,9/12/2020 10:30,,0.797,6.697,2.903,21.4,1370,1.37,0.137,
9/12/2020,10:45,9/12/2020 10:45,,0.797,6.697,2.903,21.4,1370,1.37,0.137,
9/12/2020,11:00,9/12/2020 11:00,,0.799,6.699,2.901,21.4,1370,1.37,0.137,
9/12/2020,11:15,9/12/2020 11:15,,0.796,6.696,2.904,21.4,1371,1.371,0.1371,
9/12/2020,11:30,9/12/2020 11:30,,0.798,6.698,2.902,21.4,1371,1.371,0.1371,
9/12/2020,11:45,9/12/2020 11:45,,0.8,6.7,2.9,21.4,1371,1.371,0.1371,
9/12/2020,12:00,9/12/2020 12:00,,0.793,6.693,2.907,21.4,1371,1.371,0.1371,
9/12/2020,12:15,9/12/2020 12:15,,0.796,6.696,2.904,21.4,1371,1.371,0.1371,
9/12/2020,12:30,9/12/2020 12:30,,0.786,6.686,2.914,21.4,1371,1.371,0.1371,
9/12/2020,12:45,9/12/2020 12:45,,0.809,6.709,2.891,21.4,1371,1.371,0.1371,
9/12/2020,13:00,9/12/2020 13:00,,0.802,6.702,2.898,21.4,1371,1.371,0.1371,
9/12/2020,13:15,9/12/2020 13:15,,0.801,6.701,2.899,21.4,1371,1.371,0.1371,
9/12/2020,13:30,9/12/2020 13:30,,0.793,6.693,2.907,21.4,1371,1.371,0.1371,
9/12/2020,13:45,9/12/2020 13:45,,0.798,6.698,2.902,21.4,1372,1.372,0.1372,
9/12/2020,14:00,9/12/2020 14:00,,0.795,6.695,2.905,21.4,1372,1.372,0.1372,
9/12/2020,14:15,9/12/2020 14:15,,0.8,6.7,2.9,21.4,1372,1.372,0.1372,
9/12/2020,14:30,9/12/2020 14:30,,0.793,6.693,2.907,21.4,1372,1.372,0.1372,
9/12/2020,14:45,9/12/2020 14:45,,0.794,6.694,2.906,21.4,1372,1.372,0.1372,
9/12/2020,15:00,9/12/2020 15:00,,0.795,6.695,2.905,21.4,1372,1.372,0.1372,
9/12/2020,15:15,9/12/2020 15:15,,0.797,6.697,2.903,21.4,1373,1.373,0.1373,
9/12/2020,15:30,9/12/2020 15:30,,0.794,6.694,2.906,21.4,1373,1.373,0.1373,
9/12/2020,15:45,9/12/2020 15:45,,0.785,6.685,2.915,21.4,1373,1.373,0.1373,
9/12/2020,16:00,9/12/2020 16:00,,0.791,6.691,2.909,21.4,1373,1.373,0.1373,
9/12/2020,16:15,9/12/2020 16:15,,0.788,6.688,2.912,21.4,1373,1.373,0.1373,
9/12/2020,16:30,9/12/2020 16:30,,0.789,6.689,2.911,21.4,1373,1.373,0.1373,
9/12/2020,16:45,9/12/2020 16:45,,0.789,6.689,2.911,21.4,1373,1.373,0.1373,
9/12/2020,17:00,9/12/2020 17:00,,0.782,6.682,2.918,21.4,1373,1.373,0.1373,
9/12/2020,17:15,9/12/2020 17:15,,0.776,6.676,2.924,21.3,1373,1.373,0.1373,
9/12/2020,17:30,9/12/2020 17:30,,0.775,6.675,2.925,21.3,1374,1.374,0.1374,
9/12/2020,17:45,9/12/2020 17:45,,0.769,6.669,2.931,21.3,1374,1.374,0.1374,
9/12/2020,18:00,9/12/2020 18:00,,0.778,6.678,2.922,21.3,1374,1.374,0.1374,
9/12/2020,18:15,9/12/2020 18:15,,0.771,6.671,2.929,21.3,1373,1.373,0.1373,
9/12/2020,18:30,9/12/2020 18:30,,0.766,6.666,2.934,21.3,1373,1.373,0.1373,
9/12/2020,18:45,9/12/2020 18:45,,0.775,6.675,2.925,21.3,1374,1.374,0.1374,
9/12/2020,19:00,9/12/2020 19:00,,0.78,6.68,2.92,21.3,1373,1.373,0.1373,
9/12/2020,19:15,9/12/2020 19:15,,0.76,6.66,2.94,21.3,1373,1.373,0.1373,
9/12/2020,19:30,9/12/2020 19:30,,0.763,6.663,2.937,21.3,1373,1.373,0.1373,
9/12/2020,19:45,9/12/2020 19:45,,0.77,6.67,2.93,21.3,1373,1.373,0.1373,
9/12/2020,20:00,9/12/2020 20:00,,0.759,6.659,2.941,21.3,1373,1.373,0.1373,
9/12/2020,20:15,9/12/2020 20:15,,0.771,6.671,2.929,21.3,1373,1.373,0.1373,
9/12/2020,20:30,9/12/2020 20:30,,0.767,6.667,2.933,21.3,1372,1.372,0.1372,
9/12/2020,20:45,9/12/2020 20:45,,0.767,6.667,2.933,21.3,1372,1.372,0.1372,
9/12/2020,21:00,9/12/2020 21:00,,0.76,6.66,2.94,21.3,1373,1.373,0.1373,
9/12/2020,21:15,9/12/2020 21:15,,0.759,6.659,2.941,21.3,1372,1.372,0.1372,
9/12/2020,21:30,9/12/2020 21:30,,0.758,6.658,2.942,21.3,1372,1.372,0.1372,
9/12/2020,21:45,9/12/2020 21:45,,0.768,6.668,2.932,21.3,1372,1.372,0.1372,
9/12/2020,22:00,9/12/2020 22:00,,0.77,6.67,2.93,21.3,1372,1.372,0.1372,
9/12/2020,22:15,9/12/2020 22:15,,0.764,6.664,2.936,21.3,1372,1.372,0.1372,
9/12/2020,22:30,9/12/2020 22:30,,0.764,6.664,2.936,21.3,1371,1.371,0.1371,
9/12/2020,22:45,9/12/2020 22:45,,0.773,6.673,2.927,21.3,1371,1.371,0.1371,
9/12/2020,23:00,9/12/2020 23:00,,0.768,6.668,2.932,21.3,1371,1.371,0.1371,
9/12/2020,23:15,9/12/2020 23:15,,0.777,6.677,2.923,21.3,1371,1.371,0.1371,
9/12/2020,23:30,9/12/2020 23:30,,0.77,6.67,2.93,21.3,1371,1.371,0.1371,
9/12/2020,23:45,9/12/2020 23:45,,0.767,6.667,2.933,21.3,1371,1.371,0.1371,
9/13/2020,0:00,9/13/2020 0:00,,0.771,6.671,2.929,21.3,1370,1.37,0.137,
9/13/2020,0:15,9/13/2020 0:15,,0.765,6.665,2.935,21.3,1370,1.37,0.137,
9/13/2020,0:30,9/13/2020 0:30,,0.774,6.674,2.926,21.3,1370,1.37,0.137,
9/13/2020,0:45,9/13/2020 0:45,,0.783,6.683,2.917,21.3,1370,1.37,0.137,
9/13/2020,1:00,9/13/2020 1:00,,0.776,6.676,2.924,21.3,1370,1.37,0.137,
9/13/2020,1:15,9/13/2020 1:15,,0.779,6.679,2.921,21.3,1370,1.37,0.137,
9/13/2020,1:30,9/13/2020 1:30,,0.777,6.677,2.923,21.3,1370,1.37,0.137,
9/13/2020,1:45,9/13/2020 1:45,,0.773,6.673,2.927,21.3,1370,1.37,0.137,
9/13/2020,2:00,9/13/2020 2:00,,0.775,6.675,2.925,21.3,1370,1.37,0.137,
9/13/2020,2:15,9/13/2020 2:15,,0.785,6.685,2.915,21.3,1370,1.37,0.137,
9/13/2020,2:30,9/13/2020 2:30,,0.781,6.681,2.919,21.3,1370,1.37,0.137,
9/13/2020,2:45,9/13/2020 2:45,,0.781,6.681,2.919,21.3,1371,1.371,0.1371,
9/13/2020,3:00,9/13/2020 3:00,,0.79,6.69,2.91,21.2,1371,1.371,0.1371,
9/13/2020,3:15,9/13/2020 3:15,,0.783,6.683,2.917,21.2,1370,1.37,0.137,
9/13/2020,3:30,9/13/2020 3:30,,0.787,6.687,2.913,21.2,1370,1.37,0.137,
9/13/2020,3:45,9/13/2020 3:45,,0.783,6.683,2.917,21.2,1370,1.37,0.137,
9/13/2020,4:00,9/13/2020 4:00,,0.791,6.691,2.909,21.2,1369,1.369,0.1369,
9/13/2020,4:15,9/13/2020 4:15,,0.792,6.692,2.908,21.2,1369,1.369,0.1369,
9/13/2020,4:30,9/13/2020 4:30,,0.789,6.689,2.911,21.2,1369,1.369,0.1369,
9/13/2020,4:45,9/13/2020 4:45,,0.791,6.691,2.909,21.2,1369,1.369,0.1369,
9/13/2020,5:00,9/13/2020 5:00,,0.798,6.698,2.902,21.2,1369,1.369,0.1369,
9/13/2020,5:15,9/13/2020 5:15,,0.791,6.691,2.909,21.2,1369,1.369,0.1369,
9/13/2020,5:30,9/13/2020 5:30,,0.79,6.69,2.91,21.2,1368,1.368,0.1368,
9/13/2020,5:45,9/13/2020 5:45,,0.785,6.685,2.915,21.2,1368,1.368,0.1368,
9/13/2020,6:00,9/13/2020 6:00,,0.804,6.704,2.896,21.2,1368,1.368,0.1368,
9/13/2020,6:15,9/13/2020 6:15,,0.786,6.686,2.914,21.2,1369,1.369,0.1369,
9/13/2020,6:30,9/13/2020 6:30,,0.798,6.698,2.902,21.2,1369,1.369,0.1369,
9/13/2020,6:45,9/13/2020 6:45,,0.801,6.701,2.899,21.2,1368,1.368,0.1368,
9/13/2020,7:00,9/13/2020 7:00,,0.802,6.702,2.898,21.2,1369,1.369,0.1369,
9/13/2020,7:15,9/13/2020 7:15,,0.807,6.707,2.893,21.2,1369,1.369,0.1369,
9/13/2020,7:30,9/13/2020 7:30,,0.799,6.699,2.901,21.2,1369,1.369,0.1369,
9/13/2020,7:45,9/13/2020 7:45,,0.796,6.696,2.904,21.2,1370,1.37,0.137,
9/13/2020,8:00,9/13/2020 8:00,,0.794,6.694,2.906,21.2,1370,1.37,0.137,
9/13/2020,8:15,9/13/2020 8:15,,0.796,6.696,2.904,21.2,1370,1.37,0.137,
9/13/2020,8:30,9/13/2020 8:30,,0.792,6.692,2.908,21.2,1370,1.37,0.137,
9/13/2020,8:45,9/13/2020 8:45,,0.808,6.708,2.892,21.2,1370,1.37,0.137,
9/13/2020,9:00,9/13/2020 9:00,,0.801,6.701,2.899,21.2,1370,1.37,0.137,
9/13/2020,9:15,9/13/2020 9:15,,0.805,6.705,2.895,21.2,1370,1.37,0.137,
9/13/2020,9:30,9/13/2020 9:30,,0.791,6.691,2.909,21.2,1370,1.37,0.137,
9/13/2020,9:45,9/13/2020 9:45,,0.8,6.7,2.9,21.2,1370,1.37,0.137,
9/13/2020,10:00,9/13/2020 10:00,,0.81,6.71,2.89,21.2,1370,1.37,0.137,
9/13/2020,10:15,9/13/2020 10:15,,0.809,6.709,2.891,21.2,1370,1.37,0.137,
9/13/2020,10:30,9/13/2020 10:30,,0.81,6.71,2.89,21.2,1370,1.37,0.137,
9/13/2020,10:45,9/13/2020 10:45,,0.816,6.716,2.884,21.2,1370,1.37,0.137,
9/13/2020,11:00,9/13/2020 11:00,,0.81,6.71,2.89,21.2,1370,1.37,0.137,
9/13/2020,11:15,9/13/2020 11:15,,0.806,6.706,2.894,21.2,1369,1.369,0.1369,
9/13/2020,11:30,9/13/2020 11:30,,0.819,6.719,2.881,21.2,1369,1.369,0.1369,
9/13/2020,11:45,9/13/2020 11:45,,0.807,6.707,2.893,21.2,1369,1.369,0.1369,
9/13/2020,12:00,9/13/2020 12:00,,0.816,6.716,2.884,21.2,1368,1.368,0.1368,
9/13/2020,12:15,9/13/2020 12:15,,0.81,6.71,2.89,21.2,1368,1.368,0.1368,
9/13/2020,12:30,9/13/2020 12:30,,0.813,6.713,2.887,21.2,1369,1.369,0.1369,
9/13/2020,12:45,9/13/2020 12:45,,0.822,6.722,2.878,21.2,1370,1.37,0.137,
9/13/2020,13:00,9/13/2020 13:00,,0.814,6.714,2.886,21.2,1370,1.37,0.137,
9/13/2020,13:15,9/13/2020 13:15,,0.809,6.709,2.891,21.2,1369,1.369,0.1369,
9/13/2020,13:30,9/13/2020 13:30,,0.806,6.706,2.894,21.2,1371,1.371,0.1371,
9/13/2020,13:45,9/13/2020 13:45,,0.803,6.703,2.897,21.2,1370,1.37,0.137,
9/13/2020,14:00,9/13/2020 14:00,,0.798,6.698,2.902,21.2,1370,1.37,0.137,
9/13/2020,14:15,9/13/2020 14:15,,0.802,6.702,2.898,21.2,1370,1.37,0.137,
9/13/2020,14:30,9/13/2020 14:30,,0.805,6.705,2.895,21.2,1370,1.37,0.137,
9/13/2020,14:45,9/13/2020 14:45,,0.797,6.697,2.903,21.2,1369,1.369,0.1369,
9/13/2020,15:00,9/13/2020 15:00,,0.801,6.701,2.899,21.2,1369,1.369,0.1369,
9/13/2020,15:15,9/13/2020 15:15,,0.785,6.685,2.915,21.1,1369,1.369,0.1369,
9/13/2020,15:30,9/13/2020 15:30,,0.78,6.68,2.92,21.1,1370,1.37,0.137,
9/13/2020,15:45,9/13/2020 15:45,,0.782,6.682,2.918,21.1,1371,1.371,0.1371,
9/13/2020,16:00,9/13/2020 16:00,,0.783,6.683,2.917,21.1,1371,1.371,0.1371,
9/13/2020,16:15,9/13/2020 16:15,,0.781,6.681,2.919,21.1,1371,1.371,0.1371,
9/13/2020,16:30,9/13/2020 16:30,,0.774,6.674,2.926,21.1,1371,1.371,0.1371,
9/13/2020,16:45,9/13/2020 16:45,,0.775,6.675,2.925,21.1,1370,1.37,0.137,
9/13/2020,17:00,9/13/2020 17:00,,0.773,6.673,2.927,21.1,1370,1.37,0.137,
9/13/2020,17:15,9/13/2020 17:15,,0.767,6.667,2.933,21.1,1370,1.37,0.137,
9/13/2020,17:30,9/13/2020 17:30,,0.76,6.66,2.94,21.1,1370,1.37,0.137,
9/13/2020,17:45,9/13/2020 17:45,,0.764,6.664,2.936,21.1,1370,1.37,0.137,
9/13/2020,18:00,9/13/2020 18:00,,0.763,6.663,2.937,21.1,1369,1.369,0.1369,
9/13/2020,18:15,9/13/2020 18:15,,0.766,6.666,2.934,21.1,1369,1.369,0.1369,
9/13/2020,18:30,9/13/2020 18:30,,0.759,6.659,2.941,21.1,1369,1.369,0.1369,
9/13/2020,18:45,9/13/2020 18:45,,0.751,6.651,2.949,21.1,1369,1.369,0.1369,
9/13/2020,19:00,9/13/2020 19:00,,0.755,6.655,2.945,21.1,1370,1.37,0.137,
9/13/2020,19:15,9/13/2020 19:15,,0.744,6.644,2.956,21.1,1369,1.369,0.1369,
9/13/2020,19:30,9/13/2020 19:30,,0.751,6.651,2.949,21.1,1369,1.369,0.1369,
9/13/2020,19:45,9/13/2020 19:45,,0.735,6.635,2.965,21.1,1369,1.369,0.1369,
9/13/2020,20:00,9/13/2020 20:00,,0.747,6.647,2.953,21.1,1369,1.369,0.1369,
9/13/2020,20:15,9/13/2020 20:15,,0.74,6.64,2.96,21.1,1369,1.369,0.1369,
9/13/2020,20:30,9/13/2020 20:30,,0.739,6.639,2.961,21.1,1369,1.369,0.1369,
9/13/2020,20:45,9/13/2020 20:45,,0.74,6.64,2.96,21.1,1370,1.37,0.137,
9/13/2020,21:00,9/13/2020 21:00,,0.738,6.638,2.962,21.1,1369,1.369,0.1369,
9/13/2020,21:15,9/13/2020 21:15,,0.742,6.642,2.958,21.1,1369,1.369,0.1369,
9/13/2020,21:30,9/13/2020 21:30,,0.732,6.632,2.968,21.1,1369,1.369,0.1369,
9/13/2020,21:45,9/13/2020 21:45,,0.739,6.639,2.961,21.1,1369,1.369,0.1369,
9/13/2020,22:00,9/13/2020 22:00,,0.74,6.64,2.96,21.1,1368,1.368,0.1368,
9/13/2020,22:15,9/13/2020 22:15,,0.748,6.648,2.952,21.1,1368,1.368,0.1368,
9/13/2020,22:30,9/13/2020 22:30,,0.743,6.643,2.957,21.1,1369,1.369,0.1369,
9/13/2020,22:45,9/13/2020 22:45,,0.741,6.641,2.959,21.1,1368,1.368,0.1368,
9/13/2020,23:00,9/13/2020 23:00,,0.746,6.646,2.954,21.1,1368,1.368,0.1368,
9/13/2020,23:15,9/13/2020 23:15,,0.741,6.641,2.959,21.1,1368,1.368,0.1368,
9/13/2020,23:30,9/13/2020 23:30,,0.741,6.641,2.959,21.1,1369,1.369,0.1369,
9/13/2020,23:45,9/13/2020 23:45,,0.738,6.638,2.962,21.1,1368,1.368,0.1368,
9/14/2020,0:00,9/14/2020 0:00,,0.743,6.643,2.957,21.1,1368,1.368,0.1368,
9/14/2020,0:15,9/14/2020 0:15,,0.748,6.648,2.952,21.1,1368,1.368,0.1368,
9/14/2020,0:30,9/14/2020 0:30,,0.741,6.641,2.959,21.1,1367,1.367,0.1367,
9/14/2020,0:45,9/14/2020 0:45,,0.749,6.649,2.951,21.1,1367,1.367,0.1367,
9/14/2020,1:00,9/14/2020 1:00,,0.747,6.647,2.953,21.1,1367,1.367,0.1367,
9/14/2020,1:15,9/14/2020 1:15,,0.751,6.651,2.949,21.1,1367,1.367,0.1367,
9/14/2020,1:30,9/14/2020 1:30,,0.743,6.643,2.957,21.1,1367,1.367,0.1367,
9/14/2020,1:45,9/14/2020 1:45,,0.742,6.642,2.958,21.1,1367,1.367,0.1367,
9/14/2020,2:00,9/14/2020 2:00,,0.752,6.652,2.948,21.1,1366,1.366,0.1366,
9/14/2020,2:15,9/14/2020 2:15,,0.753,6.653,2.947,21.1,1366,1.366,0.1366,
9/14/2020,2:30,9/14/2020 2:30,,0.755,6.655,2.945,21,1366,1.366,0.1366,
9/14/2020,2:45,9/14/2020 2:45,,0.758,6.658,2.942,21,1367,1.367,0.1367,
9/14/2020,3:00,9/14/2020 3:00,,0.751,6.651,2.949,21,1366,1.366,0.1366,
9/14/2020,3:15,9/14/2020 3:15,,0.756,6.656,2.944,21,1366,1.366,0.1366,
9/14/2020,3:30,9/14/2020 3:30,,0.752,6.652,2.948,21,1366,1.366,0.1366,
9/14/2020,3:45,9/14/2020 3:45,,0.758,6.658,2.942,21,1366,1.366,0.1366,
9/14/2020,4:00,9/14/2020 4:00,,0.753,6.653,2.947,21,1367,1.367,0.1367,
9/14/2020,4:15,9/14/2020 4:15,,0.765,6.665,2.935,21,1367,1.367,0.1367,
9/14/2020,4:30,9/14/2020 4:30,,0.758,6.658,2.942,21,1367,1.367,0.1367,
9/14/2020,4:45,9/14/2020 4:45,,0.752,6.652,2.948,21,1367,1.367,0.1367,
9/14/2020,5:00,9/14/2020 5:00,,0.757,6.657,2.943,21,1366,1.366,0.1366,
9/14/2020,5:15,9/14/2020 5:15,,0.771,6.671,2.929,21,1366,1.366,0.1366,
9/14/2020,5:30,9/14/2020 5:30,,0.77,6.67,2.93,21,1365,1.365,0.1365,
9/14/2020,5:45,9/14/2020 5:45,,0.76,6.66,2.94,21,1366,1.366,0.1366,
9/14/2020,6:00,9/14/2020 6:00,,0.765,6.665,2.935,21,1365,1.365,0.1365,
9/14/2020,6:15,9/14/2020 6:15,,0.768,6.668,2.932,21,1365,1.365,0.1365,
9/14/2020,6:30,9/14/2020 6:30,,0.763,6.663,2.937,21,1364,1.364,0.1364,
9/14/2020,6:45,9/14/2020 6:45,,0.762,6.662,2.938,21,1364,1.364,0.1364,
9/14/2020,7:00,9/14/2020 7:00,,0.762,6.662,2.938,21,1365,1.365,0.1365,
9/14/2020,7:15,9/14/2020 7:15,,0.768,6.668,2.932,21,1364,1.364,0.1364,
9/14/2020,7:30,9/14/2020 7:30,,0.766,6.666,2.934,21,1364,1.364,0.1364,
9/14/2020,7:45,9/14/2020 7:45,,0.774,6.674,2.926,21,1365,1.365,0.1365,
9/14/2020,8:00,9/14/2020 8:00,,0.777,6.677,2.923,21,1365,1.365,0.1365,
9/14/2020,8:15,9/14/2020 8:15,,0.774,6.674,2.926,21,1364,1.364,0.1364,
9/14/2020,8:30,9/14/2020 8:30,,0.768,6.668,2.932,21,1364,1.364,0.1364,
9/14/2020,8:45,9/14/2020 8:45,,0.776,6.676,2.924,21,1365,1.365,0.1365,
9/14/2020,9:00,9/14/2020 9:00,,0.774,6.674,2.926,21,1365,1.365,0.1365,
9/14/2020,9:15,9/14/2020 9:15,,0.784,6.684,2.916,21,1365,1.365,0.1365,
9/14/2020,9:30,9/14/2020 9:30,,0.78,6.68,2.92,21,1365,1.365,0.1365,
9/14/2020,9:45,9/14/2020 9:45,,0.785,6.685,2.915,21,1365,1.365,0.1365,
9/14/2020,10:00,9/14/2020 10:00,,0.784,6.684,2.916,21,1365,1.365,0.1365,
9/14/2020,10:15,9/14/2020 10:15,,0.785,6.685,2.915,21,1364,1.364,0.1364,
9/14/2020,10:30,9/14/2020 10:30,,0.785,6.685,2.915,21,1364,1.364,0.1364,
9/14/2020,10:45,9/14/2020 10:45,,0.791,6.691,2.909,21,1365,1.365,0.1365,
9/14/2020,11:00,9/14/2020 11:00,,0.787,6.687,2.913,21,1364,1.364,0.1364,
9/14/2020,11:15,9/14/2020 11:15,,0.794,6.694,2.906,21,1364,1.364,0.1364,
9/14/2020,11:30,9/14/2020 11:30,,0.797,6.697,2.903,21,1364,1.364,0.1364,
9/14/2020,11:45,9/14/2020 11:45,,0.784,6.684,2.916,21,1364,1.364,0.1364,
9/14/2020,12:00,9/14/2020 12:00,,0.787,6.687,2.913,21,1364,1.364,0.1364,
9/14/2020,12:15,9/14/2020 12:15,,0.789,6.689,2.911,21,1365,1.365,0.1365,
9/14/2020,12:30,9/14/2020 12:30,,0.793,6.693,2.907,21,1365,1.365,0.1365,
9/14/2020,12:45,9/14/2020 12:45,,0.79,6.69,2.91,21,1365,1.365,0.1365,
9/14/2020,13:00,9/14/2020 13:00,,0.793,6.693,2.907,21,1365,1.365,0.1365,
9/14/2020,13:15,9/14/2020 13:15,,0.787,6.687,2.913,21,1365,1.365,0.1365,
9/14/2020,13:30,9/14/2020 13:30,,0.78,6.68,2.92,21,1366,1.366,0.1366,
9/14/2020,13:45,9/14/2020 13:45,,0.785,6.685,2.915,21,1365,1.365,0.1365,
9/14/2020,14:00,9/14/2020 14:00,,0.78,6.68,2.92,21,1366,1.366,0.1366,
9/14/2020,14:15,9/14/2020 14:15,,0.782,6.682,2.918,21,1366,1.366,0.1366,
9/14/2020,14:30,9/14/2020 14:30,,0.774,6.674,2.926,21,1366,1.366,0.1366,
9/14/2020,14:45,9/14/2020 14:45,,0.776,6.676,2.924,21,1366,1.366,0.1366,
9/14/2020,15:00,9/14/2020 15:00,,0.767,6.667,2.933,21,1366,1.366,0.1366,
9/14/2020,15:15,9/14/2020 15:15,,0.763,6.663,2.937,21,1366,1.366,0.1366,
9/14/2020,15:30,9/14/2020 15:30,,0.766,6.666,2.934,21,1367,1.367,0.1367,
9/14/2020,15:45,9/14/2020 15:45,,0.762,6.662,2.938,21,1367,1.367,0.1367,
9/14/2020,16:00,9/14/2020 16:00,,0.755,6.655,2.945,21,1367,1.367,0.1367,
9/14/2020,16:15,9/14/2020 16:15,,0.749,6.649,2.951,21,1367,1.367,0.1367,
9/14/2020,16:30,9/14/2020 16:30,,0.751,6.651,2.949,21,1367,1.367,0.1367,
9/14/2020,16:45,9/14/2020 16:45,,0.74,6.64,2.96,21,1367,1.367,0.1367,
9/14/2020,17:00,9/14/2020 17:00,,0.746,6.646,2.954,21,1367,1.367,0.1367,
9/14/2020,17:15,9/14/2020 17:15,,0.751,6.651,2.949,21,1367,1.367,0.1367,
9/14/2020,17:30,9/14/2020 17:30,,0.738,6.638,2.962,21,1367,1.367,0.1367,
9/14/2020,17:45,9/14/2020 17:45,,0.727,6.627,2.973,21,1367,1.367,0.1367,
9/14/2020,18:00,9/14/2020 18:00,,0.734,6.634,2.966,21,1367,1.367,0.1367,
9/14/2020,18:15,9/14/2020 18:15,,0.727,6.627,2.973,21,1367,1.367,0.1367,
9/14/2020,18:30,9/14/2020 18:30,,0.728,6.628,2.972,21,1367,1.367,0.1367,
9/14/2020,18:45,9/14/2020 18:45,,0.732,6.632,2.968,20.9,1367,1.367,0.1367,
9/14/2020,19:00,9/14/2020 19:00,,0.725,6.625,2.975,20.9,1367,1.367,0.1367,
9/14/2020,19:15,9/14/2020 19:15,,0.715,6.615,2.985,20.9,1367,1.367,0.1367,
9/14/2020,19:30,9/14/2020 19:30,,0.721,6.621,2.979,20.9,1367,1.367,0.1367,
9/14/2020,19:45,9/14/2020 19:45,,0.719,6.619,2.981,20.9,1368,1.368,0.1368,
9/14/2020,20:00,9/14/2020 20:00,,0.72,6.62,2.98,20.9,1367,1.367,0.1367,
9/14/2020,20:15,9/14/2020 20:15,,0.717,6.617,2.983,20.9,1367,1.367,0.1367,
9/14/2020,20:30,9/14/2020 20:30,,0.712,6.612,2.988,20.9,1367,1.367,0.1367,
9/14/2020,20:45,9/14/2020 20:45,,0.704,6.604,2.996,20.9,1367,1.367,0.1367,
9/14/2020,21:00,9/14/2020 21:00,,0.723,6.623,2.977,20.9,1366,1.366,0.1366,
9/14/2020,21:15,9/14/2020 21:15,,0.711,6.611,2.989,20.9,1366,1.366,0.1366,
9/14/2020,21:30,9/14/2020 21:30,,0.708,6.608,2.992,20.9,1366,1.366,0.1366,
9/14/2020,21:45,9/14/2020 21:45,,0.713,6.613,2.987,20.9,1366,1.366,0.1366,
9/14/2020,22:00,9/14/2020 22:00,,0.702,6.602,2.998,20.9,1366,1.366,0.1366,
9/14/2020,22:15,9/14/2020 22:15,,0.707,6.607,2.993,20.9,1366,1.366,0.1366,
9/14/2020,22:30,9/14/2020 22:30,,0.708,6.608,2.992,20.9,1366,1.366,0.1366,
9/14/2020,22:45,9/14/2020 22:45,,0.709,6.609,2.991,20.9,1366,1.366,0.1366,
9/14/2020,23:00,9/14/2020 23:00,,0.708,6.608,2.992,20.9,1366,1.366,0.1366,
9/14/2020,23:15,9/14/2020 23:15,,0.699,6.599,3.001,20.9,1366,1.366,0.1366,
9/14/2020,23:30,9/14/2020 23:30,,0.714,6.614,2.986,20.9,1366,1.366,0.1366,
9/14/2020,23:45,9/14/2020 23:45,,0.713,6.613,2.987,20.9,1365,1.365,0.1365,
9/15/2020,0:00,9/15/2020 0:00,,0.706,6.606,2.994,20.9,1365,1.365,0.1365,
9/15/2020,0:15,9/15/2020 0:15,,0.718,6.618,2.982,20.9,1365,1.365,0.1365,
9/15/2020,0:30,9/15/2020 0:30,,0.704,6.604,2.996,20.9,1365,1.365,0.1365,
9/15/2020,0:45,9/15/2020 0:45,,0.716,6.616,2.984,20.9,1365,1.365,0.1365,
