Serial_number:,1072226,,,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,,,
LEVEL UNIT:,ft,,,,,,,,,,,,
Offset:,0.000000 ft,,,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,,,
TEMPERATURE UNIT:, °C,,,,,,,,,,,,
CONDUCTIVITY UNIT:, µS/cm,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,DST,Date & Time,Week of WY2019,TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (S/m),Water LEVEL (ft.),WSE (ft),NOAA Hourly Rainfall (inch),NOTES,,
6/9/2019,18:15,18:15,6/9/2019 18:15,37,17.5,1226,0.1226,1.491,7.401,,,,
6/9/2019,18:30,18:30,6/9/2019 18:30,37,17.5,1226,0.1226,1.48,7.39,,,,
6/9/2019,18:45,18:45,6/9/2019 18:45,37,17.5,1226,0.1226,1.491,7.401,,,,
6/9/2019,19:00,19:00,6/9/2019 19:00,37,17.5,1226,0.1226,1.471,7.381,,,,
6/9/2019,19:15,19:15,6/9/2019 19:15,37,17.5,1226,0.1226,1.467,7.377,,,,
6/9/2019,19:30,19:30,6/9/2019 19:30,37,17.5,1226,0.1226,1.476,7.386,,,,
6/9/2019,19:45,19:45,6/9/2019 19:45,37,17.5,1226,0.1226,1.477,7.387,,,,
6/9/2019,20:00,20:00,6/9/2019 20:00,37,17.5,1226,0.1226,1.466,7.376,,,,
6/9/2019,20:15,20:15,6/9/2019 20:15,37,17.5,1226,0.1226,1.478,7.388,,,,
6/9/2019,20:30,20:30,6/9/2019 20:30,37,17.5,1226,0.1226,1.475,7.385,,,,
6/9/2019,20:45,20:45,6/9/2019 20:45,37,17.5,1226,0.1226,1.483,7.393,,,,
6/9/2019,21:00,21:00,6/9/2019 21:00,37,17.5,1226,0.1226,1.489,7.399,,,,
6/9/2019,21:15,21:15,6/9/2019 21:15,37,17.5,1226,0.1226,1.486,7.396,,,,
6/9/2019,21:30,21:30,6/9/2019 21:30,37,17.5,1226,0.1226,1.492,7.402,,,,
6/9/2019,21:45,21:45,6/9/2019 21:45,37,17.5,1226,0.1226,1.487,7.397,,,,
6/9/2019,22:00,22:00,6/9/2019 22:00,37,17.5,1226,0.1226,1.489,7.399,,,,
6/9/2019,22:15,22:15,6/9/2019 22:15,37,17.5,1227,0.1227,1.498,7.408,,,,
6/9/2019,22:30,22:30,6/9/2019 22:30,37,17.5,1226,0.1226,1.501,7.411,,,,
6/9/2019,22:45,22:45,6/9/2019 22:45,37,17.5,1226,0.1226,1.494,7.404,,,,
6/9/2019,23:00,23:00,6/9/2019 23:00,37,17.5,1227,0.1227,1.508,7.418,,,,
6/9/2019,23:15,23:15,6/9/2019 23:15,37,17.5,1226,0.1226,1.512,7.422,,,,
6/9/2019,23:30,23:30,6/9/2019 23:30,37,17.5,1227,0.1227,1.518,7.428,,,,
6/9/2019,23:45,23:45,6/9/2019 23:45,37,17.5,1226,0.1226,1.507,7.417,,,,
6/10/2019,0:00,0:00,6/10/2019 0:00,38,17.5,1227,0.1227,1.528,7.438,,,,
6/10/2019,0:15,0:15,6/10/2019 0:15,38,17.5,1226,0.1226,1.527,7.437,,,,
6/10/2019,0:30,0:30,6/10/2019 0:30,38,17.5,1227,0.1227,1.524,7.434,,,,
6/10/2019,0:45,0:45,6/10/2019 0:45,38,17.5,1227,0.1227,1.533,7.443,,,,
6/10/2019,1:00,1:00,6/10/2019 1:00,38,17.5,1226,0.1226,1.527,7.437,,,,
6/10/2019,1:15,1:15,6/10/2019 1:15,38,17.5,1227,0.1227,1.523,7.433,,,,
6/10/2019,1:30,1:30,6/10/2019 1:30,38,17.5,1227,0.1227,1.53,7.44,,,,
6/10/2019,1:45,1:45,6/10/2019 1:45,38,17.5,1226,0.1226,1.543,7.453,,,,
6/10/2019,2:00,2:00,6/10/2019 2:00,38,17.5,1226,0.1226,1.544,7.454,,,,
6/10/2019,2:15,2:15,6/10/2019 2:15,38,17.5,1226,0.1226,1.538,7.448,,,,
6/10/2019,2:30,2:30,6/10/2019 2:30,38,17.5,1227,0.1227,1.55,7.46,,,,
6/10/2019,2:45,2:45,6/10/2019 2:45,38,17.5,1226,0.1226,1.537,7.447,,,,
6/10/2019,3:00,3:00,6/10/2019 3:00,38,17.5,1226,0.1226,1.549,7.459,,,,
6/10/2019,3:15,3:15,6/10/2019 3:15,38,17.5,1227,0.1227,1.55,7.46,,,,
6/10/2019,3:30,3:30,6/10/2019 3:30,38,17.5,1227,0.1227,1.545,7.455,,,,
6/10/2019,3:45,3:45,6/10/2019 3:45,38,17.5,1227,0.1227,1.558,7.468,,,,
6/10/2019,4:00,4:00,6/10/2019 4:00,38,17.5,1227,0.1227,1.556,7.466,,,,
6/10/2019,4:15,4:15,6/10/2019 4:15,38,17.5,1227,0.1227,1.564,7.474,,,,
6/10/2019,4:30,4:30,6/10/2019 4:30,38,17.5,1227,0.1227,1.558,7.468,,,,
6/10/2019,4:45,4:45,6/10/2019 4:45,38,17.5,1227,0.1227,1.57,7.48,,,,
6/10/2019,5:00,5:00,6/10/2019 5:00,38,17.5,1227,0.1227,1.581,7.491,,,,
6/10/2019,5:15,5:15,6/10/2019 5:15,38,17.5,1227,0.1227,1.57,7.48,,,,
6/10/2019,5:30,5:30,6/10/2019 5:30,38,17.5,1227,0.1227,1.569,7.479,,,,
6/10/2019,5:45,5:45,6/10/2019 5:45,38,17.5,1227,0.1227,1.571,7.481,,,,
6/10/2019,6:00,6:00,6/10/2019 6:00,38,17.5,1227,0.1227,1.565,7.475,,,,
6/10/2019,6:15,6:15,6/10/2019 6:15,38,17.5,1227,0.1227,1.572,7.482,,,,
6/10/2019,6:30,6:30,6/10/2019 6:30,38,17.5,1227,0.1227,1.567,7.477,,,,
6/10/2019,6:45,6:45,6/10/2019 6:45,38,17.5,1227,0.1227,1.569,7.479,,,,
6/10/2019,7:00,7:00,6/10/2019 7:00,38,17.5,1227,0.1227,1.584,7.494,,,,
6/10/2019,7:15,7:15,6/10/2019 7:15,38,17.5,1227,0.1227,1.581,7.491,,,,
6/10/2019,7:30,7:30,6/10/2019 7:30,38,17.5,1227,0.1227,1.579,7.489,,,,
6/10/2019,7:45,7:45,6/10/2019 7:45,38,17.5,1227,0.1227,1.591,7.501,,,,
6/10/2019,8:00,8:00,6/10/2019 8:00,38,17.5,1227,0.1227,1.59,7.5,,,,
6/10/2019,8:15,8:15,6/10/2019 8:15,38,17.5,1227,0.1227,1.594,7.504,,,,
6/10/2019,8:30,8:30,6/10/2019 8:30,38,17.5,1227,0.1227,1.598,7.508,,,,
6/10/2019,8:45,8:45,6/10/2019 8:45,38,17.5,1227,0.1227,1.59,7.5,,,,
6/10/2019,9:00,9:00,6/10/2019 9:00,38,17.5,1227,0.1227,1.6,7.51,,,,
6/10/2019,9:15,9:15,6/10/2019 9:15,38,17.5,1227,0.1227,1.609,7.519,,,,
6/10/2019,9:30,9:30,6/10/2019 9:30,38,17.5,1227,0.1227,1.603,7.513,,,,
6/10/2019,9:45,9:45,6/10/2019 9:45,38,17.5,1227,0.1227,1.597,7.507,,,,
6/10/2019,10:00,10:00,6/10/2019 10:00,38,17.5,1227,0.1227,1.601,7.511,,,,
6/10/2019,10:15,10:15,6/10/2019 10:15,38,17.5,1227,0.1227,1.606,7.516,,,,
6/10/2019,10:30,10:30,6/10/2019 10:30,38,17.5,1227,0.1227,1.597,7.507,,,,
6/10/2019,10:45,10:45,6/10/2019 10:45,38,17.6,1227,0.1227,1.603,7.513,,,,
6/10/2019,11:00,11:00,6/10/2019 11:00,38,17.5,1227,0.1227,1.603,7.513,,,,
6/10/2019,11:15,11:15,6/10/2019 11:15,38,17.5,1227,0.1227,1.599,7.509,,,,
6/10/2019,11:30,11:30,6/10/2019 11:30,38,17.6,1228,0.1228,1.591,7.501,,,,
6/10/2019,11:45,11:45,6/10/2019 11:45,38,17.6,1227,0.1227,1.597,7.507,,,,
6/10/2019,12:00,12:00,6/10/2019 12:00,38,17.6,1227,0.1227,1.592,7.502,,,,
6/10/2019,12:15,12:15,6/10/2019 12:15,38,17.6,1228,0.1228,1.584,7.494,,,,
6/10/2019,12:30,12:30,6/10/2019 12:30,38,17.6,1227,0.1227,1.587,7.497,,,,
6/10/2019,12:45,12:45,6/10/2019 12:45,38,17.6,1227,0.1227,1.586,7.496,,,,
6/10/2019,13:00,13:00,6/10/2019 13:00,38,17.6,1228,0.1228,1.577,7.487,,,,
6/10/2019,13:15,13:15,6/10/2019 13:15,38,17.6,1228,0.1228,1.562,7.472,,,,
6/10/2019,13:30,13:30,6/10/2019 13:30,38,17.6,1228,0.1228,1.561,7.471,,,,
6/10/2019,13:45,13:45,6/10/2019 13:45,38,17.6,1228,0.1228,1.562,7.472,,,,
6/10/2019,14:00,14:00,6/10/2019 14:00,38,17.6,1228,0.1228,1.556,7.466,,,,
6/10/2019,14:15,14:15,6/10/2019 14:15,38,17.6,1228,0.1228,1.548,7.458,,,,
6/10/2019,14:30,14:30,6/10/2019 14:30,38,17.6,1228,0.1228,1.531,7.441,,,,
6/10/2019,14:45,14:45,6/10/2019 14:45,38,17.6,1228,0.1228,1.541,7.451,,,,
6/10/2019,15:00,15:00,6/10/2019 15:00,38,17.6,1228,0.1228,1.53,7.44,,,,
6/10/2019,15:15,15:15,6/10/2019 15:15,38,17.6,1228,0.1228,1.529,7.439,,,,
6/10/2019,15:30,15:30,6/10/2019 15:30,38,17.6,1228,0.1228,1.51,7.42,,,,
6/10/2019,15:45,15:45,6/10/2019 15:45,38,17.6,1228,0.1228,1.511,7.421,,,,
6/10/2019,16:00,16:00,6/10/2019 16:00,38,17.6,1228,0.1228,1.504,7.414,,,,
6/10/2019,16:15,16:15,6/10/2019 16:15,38,17.6,1228,0.1228,1.499,7.409,,,,
6/10/2019,16:30,16:30,6/10/2019 16:30,38,17.6,1228,0.1228,1.499,7.409,,,,
6/10/2019,16:45,16:45,6/10/2019 16:45,38,17.6,1228,0.1228,1.496,7.406,,,,
6/10/2019,17:00,17:00,6/10/2019 17:00,38,17.6,1228,0.1228,1.485,7.395,,,,
6/10/2019,17:15,17:15,6/10/2019 17:15,38,17.6,1228,0.1228,1.489,7.399,,,,
6/10/2019,17:30,17:30,6/10/2019 17:30,38,17.6,1228,0.1228,1.487,7.397,,,,
6/10/2019,17:45,17:45,6/10/2019 17:45,38,17.6,1228,0.1228,1.487,7.397,,,,
6/10/2019,18:00,18:00,6/10/2019 18:00,38,17.6,1228,0.1228,1.476,7.386,,,,
6/10/2019,18:15,18:15,6/10/2019 18:15,38,17.6,1228,0.1228,1.482,7.392,,,,
6/10/2019,18:30,18:30,6/10/2019 18:30,38,17.6,1228,0.1228,1.48,7.39,,,,
6/10/2019,18:45,18:45,6/10/2019 18:45,38,17.6,1228,0.1228,1.482,7.392,,,,
6/10/2019,19:00,19:00,6/10/2019 19:00,38,17.6,1228,0.1228,1.474,7.384,,,,
6/10/2019,19:15,19:15,6/10/2019 19:15,38,17.6,1228,0.1228,1.476,7.386,,,,
6/10/2019,19:30,19:30,6/10/2019 19:30,38,17.6,1228,0.1228,1.477,7.387,,,,
6/10/2019,19:45,19:45,6/10/2019 19:45,38,17.6,1228,0.1228,1.466,7.376,,,,
6/10/2019,20:00,20:00,6/10/2019 20:00,38,17.6,1228,0.1228,1.464,7.374,,,,
6/10/2019,20:15,20:15,6/10/2019 20:15,38,17.6,1228,0.1228,1.461,7.371,,,,
6/10/2019,20:30,20:30,6/10/2019 20:30,38,17.6,1228,0.1228,1.473,7.383,,,,
6/10/2019,20:45,20:45,6/10/2019 20:45,38,17.6,1228,0.1228,1.473,7.383,,,,
6/10/2019,21:00,21:00,6/10/2019 21:00,38,17.6,1228,0.1228,1.473,7.383,,,,
6/10/2019,21:15,21:15,6/10/2019 21:15,38,17.6,1228,0.1228,1.482,7.392,,,,
6/10/2019,21:30,21:30,6/10/2019 21:30,38,17.6,1228,0.1228,1.482,7.392,,,,
6/10/2019,21:45,21:45,6/10/2019 21:45,38,17.6,1228,0.1228,1.487,7.397,,,,
6/10/2019,22:00,22:00,6/10/2019 22:00,38,17.6,1228,0.1228,1.487,7.397,,,,
6/10/2019,22:15,22:15,6/10/2019 22:15,38,17.6,1228,0.1228,1.48,7.39,,,,
6/10/2019,22:30,22:30,6/10/2019 22:30,38,17.6,1228,0.1228,1.489,7.399,,,,
6/10/2019,22:45,22:45,6/10/2019 22:45,38,17.6,1228,0.1228,1.495,7.405,,,,
6/10/2019,23:00,23:00,6/10/2019 23:00,38,17.6,1228,0.1228,1.491,7.401,,,,
6/10/2019,23:15,23:15,6/10/2019 23:15,38,17.6,1228,0.1228,1.505,7.415,,,,
6/10/2019,23:30,23:30,6/10/2019 23:30,38,17.6,1228,0.1228,1.498,7.408,,,,
6/10/2019,23:45,23:45,6/10/2019 23:45,38,17.6,1228,0.1228,1.51,7.42,,,,
6/11/2019,0:00,0:00,6/11/2019 0:00,38,17.6,1228,0.1228,1.51,7.42,,,,
6/11/2019,0:15,0:15,6/11/2019 0:15,38,17.6,1228,0.1228,1.506,7.416,,,,
6/11/2019,0:30,0:30,6/11/2019 0:30,38,17.6,1228,0.1228,1.512,7.422,,,,
6/11/2019,0:45,0:45,6/11/2019 0:45,38,17.6,1228,0.1228,1.525,7.435,,,,
6/11/2019,1:00,1:00,6/11/2019 1:00,38,17.6,1228,0.1228,1.521,7.431,,,,
6/11/2019,1:15,1:15,6/11/2019 1:15,38,17.6,1228,0.1228,1.518,7.428,,,,
6/11/2019,1:30,1:30,6/11/2019 1:30,38,17.6,1228,0.1228,1.528,7.438,,,,
6/11/2019,1:45,1:45,6/11/2019 1:45,38,17.6,1228,0.1228,1.53,7.44,,,,
6/11/2019,2:00,2:00,6/11/2019 2:00,38,17.6,1228,0.1228,1.542,7.452,,,,
6/11/2019,2:15,2:15,6/11/2019 2:15,38,17.6,1228,0.1228,1.543,7.453,,,,
6/11/2019,2:30,2:30,6/11/2019 2:30,38,17.6,1228,0.1228,1.538,7.448,,,,
6/11/2019,2:45,2:45,6/11/2019 2:45,38,17.7,1228,0.1228,1.546,7.456,,,,
6/11/2019,3:00,3:00,6/11/2019 3:00,38,17.7,1228,0.1228,1.537,7.447,,,,
6/11/2019,3:15,3:15,6/11/2019 3:15,38,17.7,1228,0.1228,1.54,7.45,,,,
6/11/2019,3:30,3:30,6/11/2019 3:30,38,17.7,1228,0.1228,1.545,7.455,,,,
6/11/2019,3:45,3:45,6/11/2019 3:45,38,17.7,1228,0.1228,1.541,7.451,,,,
6/11/2019,4:00,4:00,6/11/2019 4:00,38,17.7,1228,0.1228,1.537,7.447,,,,
6/11/2019,4:15,4:15,6/11/2019 4:15,38,17.7,1228,0.1228,1.538,7.448,,,,
6/11/2019,4:30,4:30,6/11/2019 4:30,38,17.7,1228,0.1228,1.552,7.462,,,,
6/11/2019,4:45,4:45,6/11/2019 4:45,38,17.7,1228,0.1228,1.556,7.466,,,,
6/11/2019,5:00,5:00,6/11/2019 5:00,38,17.7,1228,0.1228,1.549,7.459,,,,
6/11/2019,5:15,5:15,6/11/2019 5:15,38,17.7,1228,0.1228,1.555,7.465,,,,
6/11/2019,5:30,5:30,6/11/2019 5:30,38,17.7,1228,0.1228,1.565,7.475,,,,
6/11/2019,5:45,5:45,6/11/2019 5:45,38,17.7,1228,0.1228,1.57,7.48,,,,
6/11/2019,6:00,6:00,6/11/2019 6:00,38,17.7,1228,0.1228,1.561,7.471,,,,
6/11/2019,6:15,6:15,6/11/2019 6:15,38,17.7,1228,0.1228,1.571,7.481,,,,
6/11/2019,6:30,6:30,6/11/2019 6:30,38,17.7,1228,0.1228,1.568,7.478,,,,
6/11/2019,6:45,6:45,6/11/2019 6:45,38,17.7,1228,0.1228,1.575,7.485,,,,
6/11/2019,7:00,7:00,6/11/2019 7:00,38,17.7,1228,0.1228,1.574,7.484,,,,
6/11/2019,7:15,7:15,6/11/2019 7:15,38,17.7,1228,0.1228,1.57,7.48,,,,
6/11/2019,7:30,7:30,6/11/2019 7:30,38,17.7,1228,0.1228,1.574,7.484,,,,
6/11/2019,7:45,7:45,6/11/2019 7:45,38,17.7,1229,0.1229,1.582,7.492,,,,
6/11/2019,8:00,8:00,6/11/2019 8:00,38,17.7,1229,0.1229,1.577,7.487,,,,
6/11/2019,8:15,8:15,6/11/2019 8:15,38,17.7,1229,0.1229,1.575,7.485,,,,
6/11/2019,8:30,8:30,6/11/2019 8:30,38,17.7,1229,0.1229,1.582,7.492,,,,
6/11/2019,8:45,8:45,6/11/2019 8:45,38,17.7,1229,0.1229,1.584,7.494,,,,
6/11/2019,9:00,9:00,6/11/2019 9:00,38,17.7,1229,0.1229,1.578,7.488,,,,
6/11/2019,9:15,9:15,6/11/2019 9:15,38,17.7,1229,0.1229,1.593,7.503,,,,
6/11/2019,9:30,9:30,6/11/2019 9:30,38,17.7,1229,0.1229,1.581,7.491,,,,
6/11/2019,9:45,9:45,6/11/2019 9:45,38,17.7,1229,0.1229,1.583,7.493,,,,
6/11/2019,10:00,10:00,6/11/2019 10:00,38,17.7,1229,0.1229,1.58,7.49,,,,
6/11/2019,10:15,10:15,6/11/2019 10:15,38,17.7,1229,0.1229,1.574,7.484,,,,
6/11/2019,10:30,10:30,6/11/2019 10:30,38,17.7,1229,0.1229,1.588,7.498,,,,
6/11/2019,10:45,10:45,6/11/2019 10:45,38,17.7,1229,0.1229,1.569,7.479,,,,
6/11/2019,11:00,11:00,6/11/2019 11:00,38,17.7,1229,0.1229,1.57,7.48,,,,
6/11/2019,11:15,11:15,6/11/2019 11:15,38,17.7,1229,0.1229,1.569,7.479,,,,
6/11/2019,11:30,11:30,6/11/2019 11:30,38,17.7,1229,0.1229,1.573,7.483,,,,
6/11/2019,11:45,11:45,6/11/2019 11:45,38,17.7,1229,0.1229,1.563,7.473,,,,
6/11/2019,12:00,12:00,6/11/2019 12:00,38,17.7,1229,0.1229,1.56,7.47,,,,
6/11/2019,12:15,12:15,6/11/2019 12:15,38,17.7,1229,0.1229,1.557,7.467,,,,
6/11/2019,12:30,12:30,6/11/2019 12:30,38,17.7,1229,0.1229,1.551,7.461,,,,
6/11/2019,12:45,12:45,6/11/2019 12:45,38,17.7,1229,0.1229,1.552,7.462,,,,
6/11/2019,13:00,13:00,6/11/2019 13:00,38,17.7,1229,0.1229,1.551,7.461,,,,
6/11/2019,13:15,13:15,6/11/2019 13:15,38,17.7,1229,0.1229,1.551,7.461,,,,
6/11/2019,13:30,13:30,6/11/2019 13:30,38,17.7,1229,0.1229,1.552,7.462,,,,
6/11/2019,13:45,13:45,6/11/2019 13:45,38,17.7,1229,0.1229,1.541,7.451,,,,
6/11/2019,14:00,14:00,6/11/2019 14:00,38,17.7,1229,0.1229,1.525,7.435,,,,
6/11/2019,14:15,14:15,6/11/2019 14:15,38,17.7,1229,0.1229,1.516,7.426,,,,
6/11/2019,14:30,14:30,6/11/2019 14:30,38,17.7,1230,0.123,1.521,7.431,,,,
6/11/2019,14:45,14:45,6/11/2019 14:45,38,17.7,1229,0.1229,1.513,7.423,,,,
6/11/2019,15:00,15:00,6/11/2019 15:00,38,17.7,1229,0.1229,1.512,7.422,,,,
6/11/2019,15:15,15:15,6/11/2019 15:15,38,17.7,1229,0.1229,1.496,7.406,,,,
6/11/2019,15:30,15:30,6/11/2019 15:30,38,17.7,1229,0.1229,1.494,7.404,,,,
6/11/2019,15:45,15:45,6/11/2019 15:45,38,17.7,1230,0.123,1.494,7.404,,,,
6/11/2019,16:00,16:00,6/11/2019 16:00,38,17.7,1230,0.123,1.485,7.395,,,,
6/11/2019,16:15,16:15,6/11/2019 16:15,38,17.7,1229,0.1229,1.467,7.377,,,,
6/11/2019,16:30,16:30,6/11/2019 16:30,38,17.7,1230,0.123,1.488,7.398,,,,
6/11/2019,16:45,16:45,6/11/2019 16:45,38,17.7,1230,0.123,1.474,7.384,,,,
6/11/2019,17:00,17:00,6/11/2019 17:00,38,17.8,1230,0.123,1.463,7.373,,,,
6/11/2019,17:15,17:15,6/11/2019 17:15,38,17.7,1230,0.123,1.473,7.383,,,,
6/11/2019,17:30,17:30,6/11/2019 17:30,38,17.8,1230,0.123,1.469,7.379,,,,
6/11/2019,17:45,17:45,6/11/2019 17:45,38,17.8,1230,0.123,1.47,7.38,,,,
6/11/2019,18:00,18:00,6/11/2019 18:00,38,17.8,1230,0.123,1.466,7.376,,,,
6/11/2019,18:15,18:15,6/11/2019 18:15,38,17.8,1230,0.123,1.459,7.369,,,,
6/11/2019,18:30,18:30,6/11/2019 18:30,38,17.8,1229,0.1229,1.453,7.363,,,,
6/11/2019,18:45,18:45,6/11/2019 18:45,38,17.8,1230,0.123,1.468,7.378,,,,
6/11/2019,19:00,19:00,6/11/2019 19:00,38,17.8,1230,0.123,1.461,7.371,,,,
6/11/2019,19:15,19:15,6/11/2019 19:15,38,17.8,1230,0.123,1.469,7.379,,,,
6/11/2019,19:30,19:30,6/11/2019 19:30,38,17.8,1230,0.123,1.463,7.373,,,,
6/11/2019,19:45,19:45,6/11/2019 19:45,38,17.8,1230,0.123,1.469,7.379,,,,
6/11/2019,20:00,20:00,6/11/2019 20:00,38,17.8,1230,0.123,1.459,7.369,,,,
6/11/2019,20:15,20:15,6/11/2019 20:15,38,17.8,1230,0.123,1.465,7.375,,,,
6/11/2019,20:30,20:30,6/11/2019 20:30,38,17.8,1230,0.123,1.461,7.371,,,,
6/11/2019,20:45,20:45,6/11/2019 20:45,38,17.8,1230,0.123,1.465,7.375,,,,
6/11/2019,21:00,21:00,6/11/2019 21:00,38,17.8,1230,0.123,1.469,7.379,,,,
6/11/2019,21:15,21:15,6/11/2019 21:15,38,17.8,1230,0.123,1.465,7.375,,,,
6/11/2019,21:30,21:30,6/11/2019 21:30,38,17.8,1230,0.123,1.473,7.383,,,,
6/11/2019,21:45,21:45,6/11/2019 21:45,38,17.8,1230,0.123,1.477,7.387,,,,
6/11/2019,22:00,22:00,6/11/2019 22:00,38,17.8,1230,0.123,1.48,7.39,,,,
6/11/2019,22:15,22:15,6/11/2019 22:15,38,17.8,1230,0.123,1.477,7.387,,,,
6/11/2019,22:30,22:30,6/11/2019 22:30,38,17.8,1230,0.123,1.483,7.393,,,,
6/11/2019,22:45,22:45,6/11/2019 22:45,38,17.8,1230,0.123,1.479,7.389,,,,
6/11/2019,23:00,23:00,6/11/2019 23:00,38,17.8,1230,0.123,1.479,7.389,,,,
6/11/2019,23:15,23:15,6/11/2019 23:15,38,17.8,1230,0.123,1.497,7.407,,,,
6/11/2019,23:30,23:30,6/11/2019 23:30,38,17.8,1230,0.123,1.484,7.394,,,,
6/11/2019,23:45,23:45,6/11/2019 23:45,38,17.8,1230,0.123,1.493,7.403,,,,
6/12/2019,0:00,0:00,6/12/2019 0:00,38,17.8,1230,0.123,1.512,7.422,,,,
6/12/2019,0:15,0:15,6/12/2019 0:15,38,17.8,1230,0.123,1.514,7.424,,,,
6/12/2019,0:30,0:30,6/12/2019 0:30,38,17.8,1230,0.123,1.512,7.422,,,,
6/12/2019,0:45,0:45,6/12/2019 0:45,38,17.8,1230,0.123,1.51,7.42,,,,
6/12/2019,1:00,1:00,6/12/2019 1:00,38,17.8,1230,0.123,1.51,7.42,,,,
6/12/2019,1:15,1:15,6/12/2019 1:15,38,17.8,1230,0.123,1.515,7.425,,,,
6/12/2019,1:30,1:30,6/12/2019 1:30,38,17.8,1230,0.123,1.517,7.427,,,,
6/12/2019,1:45,1:45,6/12/2019 1:45,38,17.8,1230,0.123,1.516,7.426,,,,
6/12/2019,2:00,2:00,6/12/2019 2:00,38,17.8,1230,0.123,1.517,7.427,,,,
6/12/2019,2:15,2:15,6/12/2019 2:15,38,17.8,1230,0.123,1.524,7.434,,,,
6/12/2019,2:30,2:30,6/12/2019 2:30,38,17.8,1230,0.123,1.525,7.435,,,,
6/12/2019,2:45,2:45,6/12/2019 2:45,38,17.8,1230,0.123,1.525,7.435,,,,
6/12/2019,3:00,3:00,6/12/2019 3:00,38,17.8,1230,0.123,1.534,7.444,,,,
6/12/2019,3:15,3:15,6/12/2019 3:15,38,17.8,1230,0.123,1.538,7.448,,,,
6/12/2019,3:30,3:30,6/12/2019 3:30,38,17.8,1230,0.123,1.538,7.448,,,,
6/12/2019,3:45,3:45,6/12/2019 3:45,38,17.8,1230,0.123,1.534,7.444,,,,
6/12/2019,4:00,4:00,6/12/2019 4:00,38,17.8,1230,0.123,1.54,7.45,,,,
6/12/2019,4:15,4:15,6/12/2019 4:15,38,17.8,1230,0.123,1.532,7.442,,,,
6/12/2019,4:30,4:30,6/12/2019 4:30,38,17.8,1230,0.123,1.544,7.454,,,,
6/12/2019,4:45,4:45,6/12/2019 4:45,38,17.8,1230,0.123,1.543,7.453,,,,
6/12/2019,5:00,5:00,6/12/2019 5:00,38,17.8,1230,0.123,1.545,7.455,,,,
6/12/2019,5:15,5:15,6/12/2019 5:15,38,17.8,1230,0.123,1.542,7.452,,,,
6/12/2019,5:30,5:30,6/12/2019 5:30,38,17.8,1230,0.123,1.536,7.446,,,,
6/12/2019,5:45,5:45,6/12/2019 5:45,38,17.8,1230,0.123,1.548,7.458,,,,
6/12/2019,6:00,6:00,6/12/2019 6:00,38,17.8,1230,0.123,1.557,7.467,,,,
6/12/2019,6:15,6:15,6/12/2019 6:15,38,17.8,1230,0.123,1.552,7.462,,,,
6/12/2019,6:30,6:30,6/12/2019 6:30,38,17.8,1230,0.123,1.546,7.456,,,,
6/12/2019,6:45,6:45,6/12/2019 6:45,38,17.8,1231,0.1231,1.547,7.457,,,,
6/12/2019,7:00,7:00,6/12/2019 7:00,38,17.8,1231,0.1231,1.559,7.469,,,,
6/12/2019,7:15,7:15,6/12/2019 7:15,38,17.8,1230,0.123,1.557,7.467,,,,
6/12/2019,7:30,7:30,6/12/2019 7:30,38,17.8,1231,0.1231,1.553,7.463,,,,
6/12/2019,7:45,7:45,6/12/2019 7:45,38,17.9,1231,0.1231,1.558,7.468,,,,
6/12/2019,8:00,8:00,6/12/2019 8:00,38,17.9,1231,0.1231,1.561,7.471,,,,
6/12/2019,8:15,8:15,6/12/2019 8:15,38,17.9,1231,0.1231,1.559,7.469,,,,
6/12/2019,8:30,8:30,6/12/2019 8:30,38,17.8,1231,0.1231,1.561,7.471,,,,
6/12/2019,8:45,8:45,6/12/2019 8:45,38,17.9,1231,0.1231,1.56,7.47,,,,
6/12/2019,9:00,9:00,6/12/2019 9:00,38,17.9,1231,0.1231,1.556,7.466,,,,
6/12/2019,9:15,9:15,6/12/2019 9:15,38,17.9,1231,0.1231,1.566,7.476,,,,
6/12/2019,9:30,9:30,6/12/2019 9:30,38,17.9,1231,0.1231,1.575,7.485,,,,
6/12/2019,9:45,9:45,6/12/2019 9:45,38,17.9,1231,0.1231,1.558,7.468,,,,
6/12/2019,10:00,10:00,6/12/2019 10:00,38,17.9,1231,0.1231,1.562,7.472,,,,
6/12/2019,10:15,10:15,6/12/2019 10:15,38,17.9,1231,0.1231,1.558,7.468,,,,
6/12/2019,10:30,10:30,6/12/2019 10:30,38,17.9,1231,0.1231,1.562,7.472,,,,
6/12/2019,10:45,10:45,6/12/2019 10:45,38,17.9,1231,0.1231,1.563,7.473,,,,
6/12/2019,11:00,11:00,6/12/2019 11:00,38,17.9,1231,0.1231,1.562,7.472,,,,
6/12/2019,11:15,11:15,6/12/2019 11:15,38,17.9,1231,0.1231,1.562,7.472,,,,
6/12/2019,11:30,11:30,6/12/2019 11:30,38,17.9,1231,0.1231,1.551,7.461,,,,
6/12/2019,11:45,11:45,6/12/2019 11:45,38,17.9,1231,0.1231,1.552,7.462,,,,
